dbo.AFElement	id	uniqueidentifier	NULL	NULL	NULL	2000	2000	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	id	uniqueidentifier	A42A5ACC-AD07-11EB-A47A-00059A3C7A00
dbo.AFElement	id	uniqueidentifier	D762362A-AD09-11EB-A47A-00059A3C7A00
dbo.AFElement	id	uniqueidentifier	45EF6C2E-AD0B-11EB-A47A-00059A3C7A00
dbo.AFElement	id	uniqueidentifier	CB80CE57-AD0B-11EB-A47A-00059A3C7A00
dbo.AFElement	id	uniqueidentifier	5DAF1FCF-AD0B-11EB-A47A-00059A3C7A00

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	rid	bigint	-76568	-99782	-86003.078	2000	2000	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	rid	bigint	-99782
dbo.AFElement	rid	bigint	-99776
dbo.AFElement	rid	bigint	-99774
dbo.AFElement	rid	bigint	-99773
dbo.AFElement	rid	bigint	-99760

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	rowversion	timestamp	NULL	NULL	NULL	2000	2000	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	rowversion	timestamp	0x000000002936340A
dbo.AFElement	rowversion	timestamp	0x000000002535E9CE
dbo.AFElement	rowversion	timestamp	0x000000002535E9CF
dbo.AFElement	rowversion	timestamp	0x0000000029363408
dbo.AFElement	rowversion	timestamp	0x0000000029363409

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	fkdatabaseid	uniqueidentifier	NULL	NULL	NULL	2000	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	fkdatabaseid	uniqueidentifier	6705B285-9A55-43C8-BB74-0BF30B139ECF
dbo.AFElement	fkdatabaseid	uniqueidentifier	6705B285-9A55-43C8-BB74-0BF30B139ECF
dbo.AFElement	fkdatabaseid	uniqueidentifier	6705B285-9A55-43C8-BB74-0BF30B139ECF
dbo.AFElement	fkdatabaseid	uniqueidentifier	6705B285-9A55-43C8-BB74-0BF30B139ECF
dbo.AFElement	fkdatabaseid	uniqueidentifier	6705B285-9A55-43C8-BB74-0BF30B139ECF

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	name	nvarchar	NULL	NULL	NULL	2000	1455	NULL	42	2

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	name	nvarchar	(P2) POMP ENSIVAL CN 150-50
dbo.AFElement	name	nvarchar	(P3) POMP ACEC 125 GL 24,5
dbo.AFElement	name	nvarchar	01
dbo.AFElement	name	nvarchar	01 C401A
dbo.AFElement	name	nvarchar	01.51L KLEMMENDOOS KONTROLEZ. DROGE WEG

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	description	nvarchar	NULL	NULL	NULL	2000	12	NULL	99	0

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	description	nvarchar	
dbo.AFElement	description	nvarchar	
dbo.AFElement	description	nvarchar	Overkoepelende sectie waar installaties onder kunnen staan
dbo.AFElement	description	nvarchar	
dbo.AFElement	description	nvarchar	

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	elementclass	tinyint	0	0	0	2000	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	elementclass	tinyint	0
dbo.AFElement	elementclass	tinyint	0
dbo.AFElement	elementclass	tinyint	0
dbo.AFElement	elementclass	tinyint	0
dbo.AFElement	elementclass	tinyint	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	fkownerid	uniqueidentifier	NULL	NULL	NULL	1923	463	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	fkownerid	uniqueidentifier	A42A5ACC-AD07-11EB-A47A-00059A3C7A00
dbo.AFElement	fkownerid	uniqueidentifier	A42A5ACC-AD07-11EB-A47A-00059A3C7A00
dbo.AFElement	fkownerid	uniqueidentifier	A42A5ACC-AD07-11EB-A47A-00059A3C7A00
dbo.AFElement	fkownerid	uniqueidentifier	A42A5ACC-AD07-11EB-A47A-00059A3C7A00
dbo.AFElement	fkownerid	uniqueidentifier	9F2E69E5-AD0B-11EB-A47A-00059A3C7A00

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	hasmultipleversions	bit	NULL	NULL	NULL	2000	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	hasmultipleversions	bit	0
dbo.AFElement	hasmultipleversions	bit	0
dbo.AFElement	hasmultipleversions	bit	0
dbo.AFElement	hasmultipleversions	bit	0
dbo.AFElement	hasmultipleversions	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	fkdbreferencetypeid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	fkdbreferencetypeid	uniqueidentifier	C3A4678B-FB66-40F0-876B-0E981A9D9B74
dbo.AFElement	fkdbreferencetypeid	uniqueidentifier	C3A4678B-FB66-40F0-876B-0E981A9D9B74
dbo.AFElement	fkdbreferencetypeid	uniqueidentifier	C3A4678B-FB66-40F0-876B-0E981A9D9B74
dbo.AFElement	fkdbreferencetypeid	uniqueidentifier	C3A4678B-FB66-40F0-876B-0E981A9D9B74
dbo.AFElement	fkdbreferencetypeid	uniqueidentifier	C3A4678B-FB66-40F0-876B-0E981A9D9B74

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	ownerstrength	tinyint	0	0	0	2000	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	ownerstrength	tinyint	0
dbo.AFElement	ownerstrength	tinyint	0
dbo.AFElement	ownerstrength	tinyint	0
dbo.AFElement	ownerstrength	tinyint	0
dbo.AFElement	ownerstrength	tinyint	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	categoriesstring	nvarchar	NULL	NULL	NULL	2000	5	NULL	64	0

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	categoriesstring	nvarchar	
dbo.AFElement	categoriesstring	nvarchar	
dbo.AFElement	categoriesstring	nvarchar	
dbo.AFElement	categoriesstring	nvarchar	
dbo.AFElement	categoriesstring	nvarchar	

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	deletedtime	datetime2	NULL	NULL	NULL	2000	7	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	deletedtime	datetime2	1753-01-01 00:00:00.0000000
dbo.AFElement	deletedtime	datetime2	1753-01-01 00:00:00.0000000
dbo.AFElement	deletedtime	datetime2	1753-01-01 00:00:00.0000000
dbo.AFElement	deletedtime	datetime2	1753-01-01 00:00:00.0000000
dbo.AFElement	deletedtime	datetime2	1753-01-01 00:00:00.0000000

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	fkcheckedoutversionid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	fksecurityid	int	5916	3998	4375.505	2000	46	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	fksecurityid	int	5681
dbo.AFElement	fksecurityid	int	4826
dbo.AFElement	fksecurityid	int	4826
dbo.AFElement	fksecurityid	int	5854
dbo.AFElement	fksecurityid	int	3998

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	hasAnalyses	bit	NULL	NULL	NULL	2000	2	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	hasAnalyses	bit	0
dbo.AFElement	hasAnalyses	bit	1
dbo.AFElement	hasAnalyses	bit	1
dbo.AFElement	hasAnalyses	bit	0
dbo.AFElement	hasAnalyses	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	hasNotifications	bit	NULL	NULL	NULL	2000	2	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	hasNotifications	bit	0
dbo.AFElement	hasNotifications	bit	0
dbo.AFElement	hasNotifications	bit	0
dbo.AFElement	hasNotifications	bit	0
dbo.AFElement	hasNotifications	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	changedby	int	235	3	109.0865	2000	10	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	changedby	int	162
dbo.AFElement	changedby	int	10
dbo.AFElement	changedby	int	10
dbo.AFElement	changedby	int	162
dbo.AFElement	changedby	int	162

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	fksecurityowner	int	235	3	67.9835	2000	12	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	fksecurityowner	int	162
dbo.AFElement	fksecurityowner	int	10
dbo.AFElement	fksecurityowner	int	10
dbo.AFElement	fksecurityowner	int	162
dbo.AFElement	fksecurityowner	int	162

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	strrid	nvarchar	NULL	NULL	NULL	2000	2000	NULL	6	6

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	strrid	nvarchar	-99782
dbo.AFElement	strrid	nvarchar	-99776
dbo.AFElement	strrid	nvarchar	-99774
dbo.AFElement	strrid	nvarchar	-99773
dbo.AFElement	strrid	nvarchar	-99760

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement	indexeddesc	nvarchar	NULL	NULL	NULL	2000	1	NULL	0	0

TableName	ColumnName	DataType	SampleValue
dbo.AFElement	indexeddesc	nvarchar	
dbo.AFElement	indexeddesc	nvarchar	
dbo.AFElement	indexeddesc	nvarchar	
dbo.AFElement	indexeddesc	nvarchar	
dbo.AFElement	indexeddesc	nvarchar	

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	id	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	rid	bigint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	rowversion	timestamp	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	opcode	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	fkdatabaseid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	name	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	description	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	elementclass	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	fkownerid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	hasmultipleversions	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	fkdbreferencetypeid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	ownerstrength	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	categoriesstring	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	deletedtime	datetime2	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	fkcheckedoutversionid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	fksecurityid	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	hasAnalyses	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	hasNotifications	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	AnalysesCreated	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	changedby	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	sbuser	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	NotificationsCreated	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	OwnerSetBySDK	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	fksecurityowner	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElement_SB	indexeddesc	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	rid	bigint	-2	-2	-2	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	rid	bigint	-2

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	id	uniqueidentifier	NULL	NULL	NULL	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	id	uniqueidentifier	2E28C8A0-7D35-4CA4-9BBB-1F8D126DD2C4

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	rowversion	timestamp	NULL	NULL	NULL	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	rowversion	timestamp	0x00000000179C2637

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	fkelementversionid	bigint	6382	6382	6382	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	fkelementversionid	bigint	6382

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	name	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	description	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	value	nvarchar	NULL	NULL	NULL	1	1	NULL	164	164

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	value	nvarchar	Filter is uit dienst genomen en vervangen door automatisch type. Tag naam veranderd naar F402. Security aangepast zodat deze niet meer zichtbaar is voor operatoren.

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	creator	int	10	10	10	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	creator	int	10

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	creationdate	datetime2	NULL	NULL	NULL	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	creationdate	datetime2	2022-04-14 07:41:36.4537204

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	changedby	int	10	10	10	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	changedby	int	10

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	lastchangedt	datetime2	NULL	NULL	NULL	1	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAnnotation	lastchangedt	datetime2	2022-04-14 07:42:29.2294813

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAnnotation	fkfileid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	id	bigint	-66419	-69241	-67901.8725	2000	2000	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	id	bigint	-69241
dbo.AFElementAttribute	id	bigint	-69239
dbo.AFElementAttribute	id	bigint	-69238
dbo.AFElementAttribute	id	bigint	-69237
dbo.AFElementAttribute	id	bigint	-69236

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	rowversion	timestamp	NULL	NULL	NULL	2000	2000	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	rowversion	timestamp	0x0000000029B025B2
dbo.AFElementAttribute	rowversion	timestamp	0x0000000029B02022
dbo.AFElementAttribute	rowversion	timestamp	0x0000000029B02021
dbo.AFElementAttribute	rowversion	timestamp	0x0000000029B02020
dbo.AFElementAttribute	rowversion	timestamp	0x0000000029B0201F

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	attributeid	uniqueidentifier	NULL	NULL	NULL	2000	2000	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	attributeid	uniqueidentifier	2CCBBE4A-6482-42FE-A025-0000332A6E40
dbo.AFElementAttribute	attributeid	uniqueidentifier	519CD331-4075-4B25-B76C-0001EEA3F4BA
dbo.AFElementAttribute	attributeid	uniqueidentifier	23DA1BE0-28AA-4D6C-814F-0003746E55DF
dbo.AFElementAttribute	attributeid	uniqueidentifier	E5083573-D615-4399-AE93-000386946891
dbo.AFElementAttribute	attributeid	uniqueidentifier	57C639FB-E1D0-465D-87E8-0003AE00F182

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	fkelementversionid	bigint	-98560	-99757	-98679.8155	2000	49	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	fkelementversionid	bigint	-99757
dbo.AFElementAttribute	fkelementversionid	bigint	-99757
dbo.AFElementAttribute	fkelementversionid	bigint	-99757
dbo.AFElementAttribute	fkelementversionid	bigint	-99757
dbo.AFElementAttribute	fkelementversionid	bigint	-99757

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	name	nvarchar	NULL	NULL	NULL	2000	278	NULL	75	2

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	name	nvarchar	,H41.SektieDW_Ketel4_Brander_Gasdebiet.PV
dbo.AFElementAttribute	name	nvarchar	01dB geluidsmeter hoogoven
dbo.AFElementAttribute	name	nvarchar	6705b285-9a55-43c8-bb74-0bf30b139ecf
dbo.AFElementAttribute	name	nvarchar	Aantal bigbags
dbo.AFElementAttribute	name	nvarchar	Aantal bigbags

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	fkparentattributeid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	fkparentattributeid	uniqueidentifier	45F98EB9-2D9F-4D6B-83B9-00287759F8F7
dbo.AFElementAttribute	fkparentattributeid	uniqueidentifier	D77B8F73-27B5-489A-8D17-005F5CB1B115
dbo.AFElementAttribute	fkparentattributeid	uniqueidentifier	D77B8F73-27B5-489A-8D17-005F5CB1B115
dbo.AFElementAttribute	fkparentattributeid	uniqueidentifier	D77B8F73-27B5-489A-8D17-005F5CB1B115
dbo.AFElementAttribute	fkparentattributeid	uniqueidentifier	DF578C9A-04AD-43EC-AB02-012B268D923E

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	fkdefaultuomid	bigint	0	0	0	2000	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	fkdefaultuomid	bigint	0
dbo.AFElementAttribute	fkdefaultuomid	bigint	0
dbo.AFElementAttribute	fkdefaultuomid	bigint	0
dbo.AFElementAttribute	fkdefaultuomid	bigint	0
dbo.AFElementAttribute	fkdefaultuomid	bigint	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	description	nvarchar	NULL	NULL	NULL	288	200	NULL	70	6

TableName	ColumnName	DataType	SampleValue
dbo.AFElementAttribute	description	nvarchar	1 of 2
dbo.AFElementAttribute	description	nvarchar	1 of 2
dbo.AFElementAttribute	description	nvarchar	Ru C610
dbo.AFElementAttribute	description	nvarchar	Pd C610
dbo.AFElementAttribute	description	nvarchar	Pd C610

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
