cdc.dbo_AFSystemID285_CT	__$seqval	NULL	NULL	NULL	2	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	__$seqval	0x00007D8000000470001C
cdc.dbo_AFSystemID285_CT	__$seqval	0x00007D8000000470001C

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	__$operation	4	3	3.5	2	2	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	__$operation	3
cdc.dbo_AFSystemID285_CT	__$operation	4

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	__$update_mask	NULL	NULL	NULL	2	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	__$update_mask	0x22
cdc.dbo_AFSystemID285_CT	__$update_mask	0x22

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	id	NULL	NULL	NULL	2	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	id	00000000-0000-0000-0000-000000000000
cdc.dbo_AFSystemID285_CT	id	00000000-0000-0000-0000-000000000000

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	afsystemid	NULL	NULL	NULL	2	2	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	afsystemid	47D0798B-57DB-4711-88B4-1A5E87D22997
cdc.dbo_AFSystemID285_CT	afsystemid	6005F0B9-CFC6-427B-90C3-B39E2BF24E44

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	name	NULL	NULL	NULL	2	1	NULL	12	12

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	name	HOB-PIAF-TST
cdc.dbo_AFSystemID285_CT	name	HOB-PIAF-TST

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	description	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	version	NULL	NULL	NULL	2	1	NULL	12	12

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	version	2.10.11.0000
cdc.dbo_AFSystemID285_CT	version	2.10.11.0000

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	changedby	196	0	98	2	2	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	changedby	196
cdc.dbo_AFSystemID285_CT	changedby	0

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	installdate	NULL	NULL	NULL	2	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	installdate	2024-12-16 10:22:38.1809524
cdc.dbo_AFSystemID285_CT	installdate	2024-12-16 10:22:38.1809524

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemID285_CT	__$command_id	1	1	1	2	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
cdc.dbo_AFSystemID285_CT	__$command_id	1
cdc.dbo_AFSystemID285_CT	__$command_id	1

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	__$start_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	__$end_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	__$seqval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	__$operation	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	__$update_mask	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	fksystemid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	name	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	changedby	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFSystemPIServer27_CT	__$command_id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	__$start_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	__$end_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	__$seqval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	__$operation	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	__$update_mask	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	fkdatabaseid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	name	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	description	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	timezonename	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	categoriesstring	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	fksecurityid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	changedby	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	fksecurityowner	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTable29_CT	__$command_id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	__$start_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	__$end_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	__$seqval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	__$operation	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	__$update_mask	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	fktableid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	fkcategoryid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	changedby	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableCategory27_CT	__$command_id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	__$start_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	__$end_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	__$seqval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	__$operation	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	__$update_mask	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	fkdatabaseid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	name	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	description	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	fksecurityid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	dataadaptername	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	connection	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	impersonateuser	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	password	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	changedby	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	fksecurityowner	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableConnection29_CT	__$command_id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	__$start_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	__$end_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	__$seqval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	__$operation	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	__$update_mask	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	fktableid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	externalpersist	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	schema	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	datatable	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	dataadaptername	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	connection	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	command	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	comment	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	creationdate	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	creator	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	effectivedate	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	ineffectivedate	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	obsoletedate	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	impersonateuser	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	converttolocaltime	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	password	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	cacheinterval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	changedby	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersion27_CT	__$command_id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	__$start_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	__$end_lsn	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	__$seqval	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	__$operation	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	__$update_mask	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	fktableversionid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	name	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	actualtype	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	valueint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
cdc.dbo_AFTableVersionExtendedProp27_CT	valuedouble	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
